year,originregion,destinationregion,fe_originregion,fe_destinationregion,fe_year
2000.0,MDE,SEA,-50.90799113602924,-1.274379777422979,-0.06544892438563821
2000.0,MDE,CAN,-50.90799113602924,4.940390629489466,-0.06544892438563821
2000.0,MDE,CHI,-50.90799113602924,-2.0795528727899573,-0.06544892438563821
2000.0,MDE,JPK,-50.90799113602924,0.2900013850747776,-0.06544892438563821
2000.0,MDE,USA,-50.90799113602924,2.9288888832303517,-0.06544892438563821
2000.0,CAM,SAS,-52.29249799683401,-2.8094238527720385,-0.06544892438563821
2000.0,CAM,EEU,-52.29249799683401,-0.3804962121753839,-0.06544892438563821
2000.0,CAM,MAF,-52.29249799683401,-0.3479130013600269,-0.06544892438563821
2000.0,CAM,SIS,-52.29249799683401,1.8976983281384747,-0.06544892438563821
2000.0,CAM,WEU,-52.29249799683401,-0.7610671624940579,-0.06544892438563821
2000.0,CAM,SSA,-52.29249799683401,-2.4028764846261303,-0.06544892438563821
2000.0,CAM,LAM,-52.29249799683401,-1.9530835116355334,-0.06544892438563821
2000.0,CAM,FSU,-52.29249799683401,-1.651160050728226,-0.06544892438563821
2000.0,CAM,ANZ,-52.29249799683401,4.284422083802838,-0.06544892438563821
2000.0,CAM,MDE,-52.29249799683401,0.538108062508222,-0.06544892438563821
2000.0,CAM,SEA,-52.29249799683401,-1.274379777422979,-0.06544892438563821
2000.0,CAM,CAN,-52.29249799683401,4.940390629489466,-0.06544892438563821
2000.0,CAM,CHI,-52.29249799683401,-2.0795528727899573,-0.06544892438563821
2000.0,CAM,JPK,-52.29249799683401,0.2900013850747776,-0.06544892438563821
2000.0,CAM,USA,-52.29249799683401,2.9288888832303517,-0.06544892438563821
2000.0,SEA,SAS,-51.382255513998544,-2.8094238527720385,-0.06544892438563821
2000.0,SEA,EEU,-51.382255513998544,-0.3804962121753839,-0.06544892438563821
2000.0,SEA,MAF,-51.382255513998544,-0.3479130013600269,-0.06544892438563821
2000.0,SEA,SIS,-51.382255513998544,1.8976983281384747,-0.06544892438563821
2000.0,SEA,WEU,-51.382255513998544,-0.7610671624940579,-0.06544892438563821
2000.0,SEA,SSA,-51.382255513998544,-2.4028764846261303,-0.06544892438563821
2000.0,SEA,LAM,-51.382255513998544,-1.9530835116355334,-0.06544892438563821
2000.0,SEA,FSU,-51.382255513998544,-1.651160050728226,-0.06544892438563821
2000.0,SEA,ANZ,-51.382255513998544,4.284422083802838,-0.06544892438563821
2000.0,SEA,MDE,-51.382255513998544,0.538108062508222,-0.06544892438563821
2000.0,SEA,CAM,-51.382255513998544,-1.2195564462397606,-0.06544892438563821
2000.0,SEA,CAN,-51.382255513998544,4.940390629489466,-0.06544892438563821
2000.0,SEA,CHI,-51.382255513998544,-2.0795528727899573,-0.06544892438563821
2000.0,SEA,JPK,-51.382255513998544,0.2900013850747776,-0.06544892438563821
2000.0,SEA,USA,-51.382255513998544,2.9288888832303517,-0.06544892438563821
2000.0,CAN,SAS,-46.765008626831744,-2.8094238527720385,-0.06544892438563821
2000.0,CAN,EEU,-46.765008626831744,-0.3804962121753839,-0.06544892438563821
2000.0,CAN,MAF,-46.765008626831744,-0.3479130013600269,-0.06544892438563821
2000.0,CAN,SIS,-46.765008626831744,1.8976983281384747,-0.06544892438563821
2000.0,CAN,WEU,-46.765008626831744,-0.7610671624940579,-0.06544892438563821
2000.0,CAN,SSA,-46.765008626831744,-2.4028764846261303,-0.06544892438563821
2000.0,CAN,LAM,-46.765008626831744,-1.9530835116355334,-0.06544892438563821
2000.0,CAN,FSU,-46.765008626831744,-1.651160050728226,-0.06544892438563821
2000.0,CAN,ANZ,-46.765008626831744,4.284422083802838,-0.06544892438563821
2000.0,CAN,MDE,-46.765008626831744,0.538108062508222,-0.06544892438563821
2000.0,CAN,CAM,-46.765008626831744,-1.2195564462397606,-0.06544892438563821
2000.0,CAN,SEA,-46.765008626831744,-1.274379777422979,-0.06544892438563821
2000.0,CAN,CHI,-46.765008626831744,-2.0795528727899573,-0.06544892438563821
2000.0,CAN,JPK,-46.765008626831744,0.2900013850747776,-0.06544892438563821
2000.0,CAN,USA,-46.765008626831744,2.9288888832303517,-0.06544892438563821
2000.0,CHI,SAS,-50.9344171529556,-2.8094238527720385,-0.06544892438563821
2000.0,CHI,EEU,-50.9344171529556,-0.3804962121753839,-0.06544892438563821
